timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3501,0.136230,0.064331,1.004639,-1.831055,-1.098633,2.624512
3511,0.080078,-0.204712,0.955444,-1.770020,-1.098633,4.150391
3521,0.037354,-0.223145,0.866943,-2.014160,-0.976562,4.577637
3531,-0.031372,0.186646,1.035034,-2.624512,-1.098633,4.821777
3541,-0.052490,0.003540,1.005005,-2.624512,-1.281738,4.760742
3552,-0.166504,0.052246,0.948730,-1.892090,-0.732422,4.455566
3562,-0.134155,-0.218750,0.868774,-1.647949,-0.488281,4.577637
3571,-0.140381,-0.190430,0.837646,-2.319336,0.549316,5.249023
3581,-0.093506,-0.156860,0.763794,-2.868652,1.098633,6.103516
3591,-0.078735,-0.170898,0.786743,-4.089355,1.586914,7.019043
3601,-0.023682,-0.029297,0.822266,-5.310059,1.892090,8.056641
3611,-0.039795,-0.051758,0.894775,-6.347656,2.136230,8.483887
3622,0.042236,0.072388,1.109375,-5.920410,1.831055,9.033203
3632,0.061646,-0.080444,1.137817,-4.943848,1.281738,9.521484
3641,0.014038,-0.172729,1.068237,-3.601074,1.159668,10.131836
3651,0.050171,-0.033203,1.129150,-2.380371,1.281738,10.620117
3661,0.094482,-0.095947,1.120850,-2.197266,1.159668,11.047363
3671,0.072388,-0.263794,0.982666,-2.441406,0.671387,10.864258
3682,0.103882,-0.016113,1.047119,-2.502441,-0.488281,11.108398
3692,0.097534,-0.246948,0.958008,-2.258301,-1.220703,10.803223
3701,0.068604,-0.192627,0.939331,-2.502441,-1.953125,10.437012
3711,0.056152,0.093994,1.084717,-2.685547,-2.136230,10.437012
3721,0.081787,-0.214355,1.026123,-2.563477,-2.441406,10.498047
3731,0.016968,-0.252075,0.912109,-2.868652,-2.746582,10.070801
3740,0.023437,0.002075,1.079956,-3.173828,-3.234863,9.765625
3752,-0.034058,-0.155396,1.070801,-3.479004,-4.150391,7.690430
3762,-0.017944,-0.105591,1.036377,-3.601074,-4.455566,6.530762
3771,0.011597,-0.173096,0.993896,-3.295898,-4.943848,5.371094
3782,-0.008545,-0.255005,0.896484,-3.356934,-4.882812,4.455566
3792,0.037598,0.035034,1.067017,-3.540039,-5.126953,4.272461
3802,0.089233,-0.018921,1.110352,-3.356934,-4.577637,4.760742
3811,0.033936,-0.291504,0.971802,-3.112793,-4.577637,5.310059
3821,0.044922,-0.166382,1.028809,-3.051758,-4.577637,5.859375
